x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,y
0.27341,0.10947,0.048469,0.022654,0.011233,0.0063732,0.0050243,0.0063732,0.011233,0.022654,0.048469,0.10947,0.27341,0.27341,0.10947,0.048469,0.022654,0.011233,0.0063732,0.0050243,0.0063732,0.011233,0.022654,0.048469,0.10947,0.27341,0.10947,0.048469,0.022654,0.011233,0.0063732,0.0050243,0.0063732,0.011233,0.022654,0.048469,0.27341,0.10947,0.048469,0.022654,0.011233,0.0063732,0.0050243,0.0063732,0.011233,0.022654,0.27341,0.10947,0.048469,0.022654,0.011233,0.0063732,0.0050243,0.0063732,0.011233,0.27341,0.10947,0.048469,0.022654,0.011233,0.0063732,0.0050243,0.0063732,0.27341,0.10947,0.048469,0.022654,0.011233,0.0063732,0.0050243,0.27341,0.10947,0.048469,0.022654,0.011233,0.0063732,0.27341,0.10947,0.048469,0.022654,0.011233,0.27341,0.10947,0.048469,0.022654,0.27341,0.10947,0.048469,0.27341,0.10947,0.27341,0.92664,0.92265,0.92217,0.9221,0.92208,0.92208,0.92208,0.92208,0.92208,0.9221,0.92217,0.92265,0.92664,0.92664,1.9
0.27186,0.10825,0.047673,0.022158,0.010921,0.0061579,0.004839,0.0061579,0.010921,0.022158,0.047673,0.10825,0.27186,0.27186,0.10825,0.047673,0.022158,0.010921,0.0061579,0.004839,0.0061579,0.010921,0.022158,0.047673,0.10825,0.27186,0.10825,0.047673,0.022158,0.010921,0.0061579,0.004839,0.0061579,0.010921,0.022158,0.047673,0.27186,0.10825,0.047673,0.022158,0.010921,0.0061579,0.004839,0.0061579,0.010921,0.022158,0.27186,0.10825,0.047673,0.022158,0.010921,0.0061579,0.004839,0.0061579,0.010921,0.27186,0.10825,0.047673,0.022158,0.010921,0.0061579,0.004839,0.0061579,0.27186,0.10825,0.047673,0.022158,0.010921,0.0061579,0.004839,0.27186,0.10825,0.047673,0.022158,0.010921,0.0061579,0.27186,0.10825,0.047673,0.022158,0.010921,0.27186,0.10825,0.047673,0.022158,0.27186,0.10825,0.047673,0.27186,0.10825,0.27186,0.92746,0.92355,0.92309,0.92302,0.923,0.923,0.923,0.923,0.923,0.92302,0.92309,0.92355,0.92746,0.92746,1.91
0.27033,0.10706,0.046894,0.021675,0.010619,0.0059512,0.0046614,0.0059512,0.010619,0.021675,0.046894,0.10706,0.27033,0.27033,0.10706,0.046894,0.021675,0.010619,0.0059512,0.0046614,0.0059512,0.010619,0.021675,0.046894,0.10706,0.27033,0.10706,0.046894,0.021675,0.010619,0.0059512,0.0046614,0.0059512,0.010619,0.021675,0.046894,0.27033,0.10706,0.046894,0.021675,0.010619,0.0059512,0.0046614,0.0059512,0.010619,0.021675,0.27033,0.10706,0.046894,0.021675,0.010619,0.0059512,0.0046614,0.0059512,0.010619,0.27033,0.10706,0.046894,0.021675,0.010619,0.0059512,0.0046614,0.0059512,0.27033,0.10706,0.046894,0.021675,0.010619,0.0059512,0.0046614,0.27033,0.10706,0.046894,0.021675,0.010619,0.0059512,0.27033,0.10706,0.046894,0.021675,0.010619,0.27033,0.10706,0.046894,0.021675,0.27033,0.10706,0.046894,0.27033,0.10706,0.27033,0.92826,0.92444,0.92399,0.92392,0.92391,0.92391,0.92391,0.92391,0.92391,0.92392,0.92399,0.92444,0.92826,0.92826,1.92
0.26881,0.10589,0.046132,0.021205,0.010328,0.0057526,0.0044914,0.0057526,0.010328,0.021205,0.046132,0.10589,0.26881,0.26881,0.10589,0.046132,0.021205,0.010328,0.0057526,0.0044914,0.0057526,0.010328,0.021205,0.046132,0.10589,0.26881,0.10589,0.046132,0.021205,0.010328,0.0057526,0.0044914,0.0057526,0.010328,0.021205,0.046132,0.26881,0.10589,0.046132,0.021205,0.010328,0.0057526,0.0044914,0.0057526,0.010328,0.021205,0.26881,0.10589,0.046132,0.021205,0.010328,0.0057526,0.0044914,0.0057526,0.010328,0.26881,0.10589,0.046132,0.021205,0.010328,0.0057526,0.0044914,0.0057526,0.26881,0.10589,0.046132,0.021205,0.010328,0.0057526,0.0044914,0.26881,0.10589,0.046132,0.021205,0.010328,0.0057526,0.26881,0.10589,0.046132,0.021205,0.010328,0.26881,0.10589,0.046132,0.021205,0.26881,0.10589,0.046132,0.26881,0.10589,0.26881,0.92905,0.92531,0.92488,0.92481,0.9248,0.9248,0.9248,0.9248,0.9248,0.92481,0.92488,0.92531,0.92905,0.92905,1.93
0.26731,0.10474,0.045387,0.020749,0.010046,0.0055618,0.0043284,0.0055618,0.010046,0.020749,0.045387,0.10474,0.26731,0.26731,0.10474,0.045387,0.020749,0.010046,0.0055618,0.0043284,0.0055618,0.010046,0.020749,0.045387,0.10474,0.26731,0.10474,0.045387,0.020749,0.010046,0.0055618,0.0043284,0.0055618,0.010046,0.020749,0.045387,0.26731,0.10474,0.045387,0.020749,0.010046,0.0055618,0.0043284,0.0055618,0.010046,0.020749,0.26731,0.10474,0.045387,0.020749,0.010046,0.0055618,0.0043284,0.0055618,0.010046,0.26731,0.10474,0.045387,0.020749,0.010046,0.0055618,0.0043284,0.0055618,0.26731,0.10474,0.045387,0.020749,0.010046,0.0055618,0.0043284,0.26731,0.10474,0.045387,0.020749,0.010046,0.0055618,0.26731,0.10474,0.045387,0.020749,0.010046,0.26731,0.10474,0.045387,0.020749,0.26731,0.10474,0.045387,0.26731,0.10474,0.26731,0.92982,0.92617,0.92575,0.92568,0.92567,0.92567,0.92567,0.92567,0.92567,0.92568,0.92575,0.92617,0.92982,0.92982,1.94
0.26583,0.1036,0.044659,0.020305,0.0097739,0.0053784,0.0041721,0.0053784,0.0097739,0.020305,0.044659,0.1036,0.26583,0.26583,0.1036,0.044659,0.020305,0.0097739,0.0053784,0.0041721,0.0053784,0.0097739,0.020305,0.044659,0.1036,0.26583,0.1036,0.044659,0.020305,0.0097739,0.0053784,0.0041721,0.0053784,0.0097739,0.020305,0.044659,0.26583,0.1036,0.044659,0.020305,0.0097739,0.0053784,0.0041721,0.0053784,0.0097739,0.020305,0.26583,0.1036,0.044659,0.020305,0.0097739,0.0053784,0.0041721,0.0053784,0.0097739,0.26583,0.1036,0.044659,0.020305,0.0097739,0.0053784,0.0041721,0.0053784,0.26583,0.1036,0.044659,0.020305,0.0097739,0.0053784,0.0041721,0.26583,0.1036,0.044659,0.020305,0.0097739,0.0053784,0.26583,0.1036,0.044659,0.020305,0.0097739,0.26583,0.1036,0.044659,0.020305,0.26583,0.1036,0.044659,0.26583,0.1036,0.26583,0.93058,0.92701,0.9266,0.92654,0.92653,0.92653,0.92653,0.92653,0.92653,0.92654,0.9266,0.92701,0.93058,0.93058,1.95
0.26437,0.10249,0.043947,0.019873,0.0095106,0.005202,0.0040223,0.005202,0.0095106,0.019873,0.043947,0.10249,0.26437,0.26437,0.10249,0.043947,0.019873,0.0095106,0.005202,0.0040223,0.005202,0.0095106,0.019873,0.043947,0.10249,0.26437,0.10249,0.043947,0.019873,0.0095106,0.005202,0.0040223,0.005202,0.0095106,0.019873,0.043947,0.26437,0.10249,0.043947,0.019873,0.0095106,0.005202,0.0040223,0.005202,0.0095106,0.019873,0.26437,0.10249,0.043947,0.019873,0.0095106,0.005202,0.0040223,0.005202,0.0095106,0.26437,0.10249,0.043947,0.019873,0.0095106,0.005202,0.0040223,0.005202,0.26437,0.10249,0.043947,0.019873,0.0095106,0.005202,0.0040223,0.26437,0.10249,0.043947,0.019873,0.0095106,0.005202,0.26437,0.10249,0.043947,0.019873,0.0095106,0.26437,0.10249,0.043947,0.019873,0.26437,0.10249,0.043947,0.26437,0.10249,0.26437,0.93133,0.92783,0.92744,0.92738,0.92737,0.92737,0.92737,0.92737,0.92737,0.92738,0.92744,0.92783,0.93133,0.93133,1.96
0.26292,0.10139,0.043249,0.019453,0.009256,0.0050324,0.0038787,0.0050324,0.009256,0.019453,0.043249,0.10139,0.26292,0.26292,0.10139,0.043249,0.019453,0.009256,0.0050324,0.0038787,0.0050324,0.009256,0.019453,0.043249,0.10139,0.26292,0.10139,0.043249,0.019453,0.009256,0.0050324,0.0038787,0.0050324,0.009256,0.019453,0.043249,0.26292,0.10139,0.043249,0.019453,0.009256,0.0050324,0.0038787,0.0050324,0.009256,0.019453,0.26292,0.10139,0.043249,0.019453,0.009256,0.0050324,0.0038787,0.0050324,0.009256,0.26292,0.10139,0.043249,0.019453,0.009256,0.0050324,0.0038787,0.0050324,0.26292,0.10139,0.043249,0.019453,0.009256,0.0050324,0.0038787,0.26292,0.10139,0.043249,0.019453,0.009256,0.0050324,0.26292,0.10139,0.043249,0.019453,0.009256,0.26292,0.10139,0.043249,0.019453,0.26292,0.10139,0.043249,0.26292,0.10139,0.26292,0.93207,0.92864,0.92826,0.92821,0.9282,0.9282,0.92819,0.9282,0.9282,0.92821,0.92826,0.92864,0.93207,0.93207,1.97
0.26149,0.10032,0.042567,0.019044,0.0090097,0.0048693,0.0037409,0.0048693,0.0090097,0.019044,0.042567,0.10032,0.26149,0.26149,0.10032,0.042567,0.019044,0.0090097,0.0048693,0.0037409,0.0048693,0.0090097,0.019044,0.042567,0.10032,0.26149,0.10032,0.042567,0.019044,0.0090097,0.0048693,0.0037409,0.0048693,0.0090097,0.019044,0.042567,0.26149,0.10032,0.042567,0.019044,0.0090097,0.0048693,0.0037409,0.0048693,0.0090097,0.019044,0.26149,0.10032,0.042567,0.019044,0.0090097,0.0048693,0.0037409,0.0048693,0.0090097,0.26149,0.10032,0.042567,0.019044,0.0090097,0.0048693,0.0037409,0.0048693,0.26149,0.10032,0.042567,0.019044,0.0090097,0.0048693,0.0037409,0.26149,0.10032,0.042567,0.019044,0.0090097,0.0048693,0.26149,0.10032,0.042567,0.019044,0.0090097,0.26149,0.10032,0.042567,0.019044,0.26149,0.10032,0.042567,0.26149,0.10032,0.26149,0.93279,0.92944,0.92907,0.92902,0.92901,0.92901,0.92901,0.92901,0.92901,0.92902,0.92907,0.92944,0.93279,0.93279,1.98
0.26007,0.099257,0.0419,0.018646,0.0087713,0.0047123,0.0036086,0.0047123,0.0087713,0.018646,0.0419,0.099257,0.26007,0.26007,0.099257,0.0419,0.018646,0.0087713,0.0047123,0.0036086,0.0047123,0.0087713,0.018646,0.0419,0.099257,0.26007,0.099257,0.0419,0.018646,0.0087713,0.0047123,0.0036086,0.0047123,0.0087713,0.018646,0.0419,0.26007,0.099257,0.0419,0.018646,0.0087713,0.0047123,0.0036086,0.0047123,0.0087713,0.018646,0.26007,0.099257,0.0419,0.018646,0.0087713,0.0047123,0.0036086,0.0047123,0.0087713,0.26007,0.099257,0.0419,0.018646,0.0087713,0.0047123,0.0036086,0.0047123,0.26007,0.099257,0.0419,0.018646,0.0087713,0.0047123,0.0036086,0.26007,0.099257,0.0419,0.018646,0.0087713,0.0047123,0.26007,0.099257,0.0419,0.018646,0.0087713,0.26007,0.099257,0.0419,0.018646,0.26007,0.099257,0.0419,0.26007,0.099257,0.26007,0.93351,0.93022,0.92987,0.92982,0.92981,0.9298,0.9298,0.9298,0.92981,0.92982,0.92987,0.93022,0.93351,0.93351,1.99
0.25867,0.098214,0.041247,0.018259,0.0085407,0.0045613,0.0034818,0.0045613,0.0085407,0.018259,0.041247,0.098214,0.25867,0.25867,0.098214,0.041247,0.018259,0.0085407,0.0045613,0.0034818,0.0045613,0.0085407,0.018259,0.041247,0.098214,0.25867,0.098214,0.041247,0.018259,0.0085407,0.0045613,0.0034818,0.0045613,0.0085407,0.018259,0.041247,0.25867,0.098214,0.041247,0.018259,0.0085407,0.0045613,0.0034818,0.0045613,0.0085407,0.018259,0.25867,0.098214,0.041247,0.018259,0.0085407,0.0045613,0.0034818,0.0045613,0.0085407,0.25867,0.098214,0.041247,0.018259,0.0085407,0.0045613,0.0034818,0.0045613,0.25867,0.098214,0.041247,0.018259,0.0085407,0.0045613,0.0034818,0.25867,0.098214,0.041247,0.018259,0.0085407,0.0045613,0.25867,0.098214,0.041247,0.018259,0.0085407,0.25867,0.098214,0.041247,0.018259,0.25867,0.098214,0.041247,0.25867,0.098214,0.25867,0.93421,0.93099,0.93065,0.9306,0.93059,0.93059,0.93059,0.93059,0.93059,0.9306,0.93065,0.93099,0.93421,0.93421,2
0.25729,0.097188,0.040607,0.017882,0.0083174,0.0044159,0.00336,0.0044159,0.0083174,0.017882,0.040607,0.097188,0.25729,0.25729,0.097188,0.040607,0.017882,0.0083174,0.0044159,0.00336,0.0044159,0.0083174,0.017882,0.040607,0.097188,0.25729,0.097188,0.040607,0.017882,0.0083174,0.0044159,0.00336,0.0044159,0.0083174,0.017882,0.040607,0.25729,0.097188,0.040607,0.017882,0.0083174,0.0044159,0.00336,0.0044159,0.0083174,0.017882,0.25729,0.097188,0.040607,0.017882,0.0083174,0.0044159,0.00336,0.0044159,0.0083174,0.25729,0.097188,0.040607,0.017882,0.0083174,0.0044159,0.00336,0.0044159,0.25729,0.097188,0.040607,0.017882,0.0083174,0.0044159,0.00336,0.25729,0.097188,0.040607,0.017882,0.0083174,0.0044159,0.25729,0.097188,0.040607,0.017882,0.0083174,0.25729,0.097188,0.040607,0.017882,0.25729,0.097188,0.040607,0.25729,0.097188,0.25729,0.9349,0.93175,0.93142,0.93137,0.93136,0.93136,0.93136,0.93136,0.93136,0.93137,0.93142,0.93175,0.9349,0.9349,2.01
0.25592,0.096178,0.039981,0.017514,0.0081012,0.004276,0.003243,0.004276,0.0081012,0.017514,0.039981,0.096178,0.25592,0.25592,0.096178,0.039981,0.017514,0.0081012,0.004276,0.003243,0.004276,0.0081012,0.017514,0.039981,0.096178,0.25592,0.096178,0.039981,0.017514,0.0081012,0.004276,0.003243,0.004276,0.0081012,0.017514,0.039981,0.25592,0.096178,0.039981,0.017514,0.0081012,0.004276,0.003243,0.004276,0.0081012,0.017514,0.25592,0.096178,0.039981,0.017514,0.0081012,0.004276,0.003243,0.004276,0.0081012,0.25592,0.096178,0.039981,0.017514,0.0081012,0.004276,0.003243,0.004276,0.25592,0.096178,0.039981,0.017514,0.0081012,0.004276,0.003243,0.25592,0.096178,0.039981,0.017514,0.0081012,0.004276,0.25592,0.096178,0.039981,0.017514,0.0081012,0.25592,0.096178,0.039981,0.017514,0.25592,0.096178,0.039981,0.25592,0.096178,0.25592,0.93558,0.93249,0.93217,0.93212,0.93212,0.93211,0.93211,0.93211,0.93212,0.93212,0.93217,0.93249,0.93558,0.93558,2.02
0.25457,0.095185,0.039368,0.017157,0.0078919,0.0041412,0.0031307,0.0041412,0.0078919,0.017157,0.039368,0.095185,0.25457,0.25457,0.095185,0.039368,0.017157,0.0078919,0.0041412,0.0031307,0.0041412,0.0078919,0.017157,0.039368,0.095185,0.25457,0.095185,0.039368,0.017157,0.0078919,0.0041412,0.0031307,0.0041412,0.0078919,0.017157,0.039368,0.25457,0.095185,0.039368,0.017157,0.0078919,0.0041412,0.0031307,0.0041412,0.0078919,0.017157,0.25457,0.095185,0.039368,0.017157,0.0078919,0.0041412,0.0031307,0.0041412,0.0078919,0.25457,0.095185,0.039368,0.017157,0.0078919,0.0041412,0.0031307,0.0041412,0.25457,0.095185,0.039368,0.017157,0.0078919,0.0041412,0.0031307,0.25457,0.095185,0.039368,0.017157,0.0078919,0.0041412,0.25457,0.095185,0.039368,0.017157,0.0078919,0.25457,0.095185,0.039368,0.017157,0.25457,0.095185,0.039368,0.25457,0.095185,0.25457,0.93624,0.93322,0.93291,0.93287,0.93286,0.93286,0.93286,0.93286,0.93286,0.93287,0.93291,0.93322,0.93624,0.93624,2.03
0.25323,0.094207,0.038768,0.016808,0.0076892,0.0040114,0.0030229,0.0040114,0.0076892,0.016808,0.038768,0.094207,0.25323,0.25323,0.094207,0.038768,0.016808,0.0076892,0.0040114,0.0030229,0.0040114,0.0076892,0.016808,0.038768,0.094207,0.25323,0.094207,0.038768,0.016808,0.0076892,0.0040114,0.0030229,0.0040114,0.0076892,0.016808,0.038768,0.25323,0.094207,0.038768,0.016808,0.0076892,0.0040114,0.0030229,0.0040114,0.0076892,0.016808,0.25323,0.094207,0.038768,0.016808,0.0076892,0.0040114,0.0030229,0.0040114,0.0076892,0.25323,0.094207,0.038768,0.016808,0.0076892,0.0040114,0.0030229,0.0040114,0.25323,0.094207,0.038768,0.016808,0.0076892,0.0040114,0.0030229,0.25323,0.094207,0.038768,0.016808,0.0076892,0.0040114,0.25323,0.094207,0.038768,0.016808,0.0076892,0.25323,0.094207,0.038768,0.016808,0.25323,0.094207,0.038768,0.25323,0.094207,0.25323,0.9369,0.93394,0.93364,0.9336,0.93359,0.93359,0.93359,0.93359,0.93359,0.9336,0.93364,0.93394,0.9369,0.9369,2.04
0.25191,0.093244,0.03818,0.016469,0.0074927,0.0038864,0.0029193,0.0038864,0.0074927,0.016469,0.03818,0.093244,0.25191,0.25191,0.093244,0.03818,0.016469,0.0074927,0.0038864,0.0029193,0.0038864,0.0074927,0.016469,0.03818,0.093244,0.25191,0.093244,0.03818,0.016469,0.0074927,0.0038864,0.0029193,0.0038864,0.0074927,0.016469,0.03818,0.25191,0.093244,0.03818,0.016469,0.0074927,0.0038864,0.0029193,0.0038864,0.0074927,0.016469,0.25191,0.093244,0.03818,0.016469,0.0074927,0.0038864,0.0029193,0.0038864,0.0074927,0.25191,0.093244,0.03818,0.016469,0.0074927,0.0038864,0.0029193,0.0038864,0.25191,0.093244,0.03818,0.016469,0.0074927,0.0038864,0.0029193,0.25191,0.093244,0.03818,0.016469,0.0074927,0.0038864,0.25191,0.093244,0.03818,0.016469,0.0074927,0.25191,0.093244,0.03818,0.016469,0.25191,0.093244,0.03818,0.25191,0.093244,0.25191,0.93755,0.93465,0.93436,0.93432,0.93431,0.93431,0.93431,0.93431,0.93431,0.93432,0.93436,0.93465,0.93755,0.93755,2.05
0.2506,0.092297,0.037604,0.016138,0.0073024,0.0037659,0.0028197,0.0037659,0.0073024,0.016138,0.037604,0.092297,0.2506,0.2506,0.092297,0.037604,0.016138,0.0073024,0.0037659,0.0028197,0.0037659,0.0073024,0.016138,0.037604,0.092297,0.2506,0.092297,0.037604,0.016138,0.0073024,0.0037659,0.0028197,0.0037659,0.0073024,0.016138,0.037604,0.2506,0.092297,0.037604,0.016138,0.0073024,0.0037659,0.0028197,0.0037659,0.0073024,0.016138,0.2506,0.092297,0.037604,0.016138,0.0073024,0.0037659,0.0028197,0.0037659,0.0073024,0.2506,0.092297,0.037604,0.016138,0.0073024,0.0037659,0.0028197,0.0037659,0.2506,0.092297,0.037604,0.016138,0.0073024,0.0037659,0.0028197,0.2506,0.092297,0.037604,0.016138,0.0073024,0.0037659,0.2506,0.092297,0.037604,0.016138,0.0073024,0.2506,0.092297,0.037604,0.016138,0.2506,0.092297,0.037604,0.2506,0.092297,0.2506,0.93819,0.93535,0.93506,0.93502,0.93502,0.93501,0.93501,0.93501,0.93502,0.93502,0.93506,0.93535,0.93819,0.93819,2.06
0.24931,0.091364,0.03704,0.015816,0.007118,0.0036498,0.002724,0.0036498,0.007118,0.015816,0.03704,0.091364,0.24931,0.24931,0.091364,0.03704,0.015816,0.007118,0.0036498,0.002724,0.0036498,0.007118,0.015816,0.03704,0.091364,0.24931,0.091364,0.03704,0.015816,0.007118,0.0036498,0.002724,0.0036498,0.007118,0.015816,0.03704,0.24931,0.091364,0.03704,0.015816,0.007118,0.0036498,0.002724,0.0036498,0.007118,0.015816,0.24931,0.091364,0.03704,0.015816,0.007118,0.0036498,0.002724,0.0036498,0.007118,0.24931,0.091364,0.03704,0.015816,0.007118,0.0036498,0.002724,0.0036498,0.24931,0.091364,0.03704,0.015816,0.007118,0.0036498,0.002724,0.24931,0.091364,0.03704,0.015816,0.007118,0.0036498,0.24931,0.091364,0.03704,0.015816,0.007118,0.24931,0.091364,0.03704,0.015816,0.24931,0.091364,0.03704,0.24931,0.091364,0.24931,0.93881,0.93603,0.93575,0.93572,0.93571,0.93571,0.93571,0.93571,0.93571,0.93572,0.93575,0.93603,0.93881,0.93881,2.07
0.24803,0.090445,0.036487,0.015501,0.0069392,0.0035379,0.002632,0.0035379,0.0069392,0.015501,0.036487,0.090445,0.24803,0.24803,0.090445,0.036487,0.015501,0.0069392,0.0035379,0.002632,0.0035379,0.0069392,0.015501,0.036487,0.090445,0.24803,0.090445,0.036487,0.015501,0.0069392,0.0035379,0.002632,0.0035379,0.0069392,0.015501,0.036487,0.24803,0.090445,0.036487,0.015501,0.0069392,0.0035379,0.002632,0.0035379,0.0069392,0.015501,0.24803,0.090445,0.036487,0.015501,0.0069392,0.0035379,0.002632,0.0035379,0.0069392,0.24803,0.090445,0.036487,0.015501,0.0069392,0.0035379,0.002632,0.0035379,0.24803,0.090445,0.036487,0.015501,0.0069392,0.0035379,0.002632,0.24803,0.090445,0.036487,0.015501,0.0069392,0.0035379,0.24803,0.090445,0.036487,0.015501,0.0069392,0.24803,0.090445,0.036487,0.015501,0.24803,0.090445,0.036487,0.24803,0.090445,0.24803,0.93943,0.9367,0.93643,0.9364,0.93639,0.93639,0.93639,0.93639,0.93639,0.9364,0.93643,0.9367,0.93943,0.93943,2.08
0.24676,0.089541,0.035946,0.015195,0.0067659,0.00343,0.0025436,0.00343,0.0067659,0.015195,0.035946,0.089541,0.24676,0.24676,0.089541,0.035946,0.015195,0.0067659,0.00343,0.0025436,0.00343,0.0067659,0.015195,0.035946,0.089541,0.24676,0.089541,0.035946,0.015195,0.0067659,0.00343,0.0025436,0.00343,0.0067659,0.015195,0.035946,0.24676,0.089541,0.035946,0.015195,0.0067659,0.00343,0.0025436,0.00343,0.0067659,0.015195,0.24676,0.089541,0.035946,0.015195,0.0067659,0.00343,0.0025436,0.00343,0.0067659,0.24676,0.089541,0.035946,0.015195,0.0067659,0.00343,0.0025436,0.00343,0.24676,0.089541,0.035946,0.015195,0.0067659,0.00343,0.0025436,0.24676,0.089541,0.035946,0.015195,0.0067659,0.00343,0.24676,0.089541,0.035946,0.015195,0.0067659,0.24676,0.089541,0.035946,0.015195,0.24676,0.089541,0.035946,0.24676,0.089541,0.24676,0.94004,0.93737,0.9371,0.93707,0.93706,0.93706,0.93706,0.93706,0.93706,0.93707,0.9371,0.93737,0.94004,0.94004,2.09
0.24551,0.08865,0.035415,0.014896,0.0065978,0.0033259,0.0024585,0.0033259,0.0065978,0.014896,0.035415,0.08865,0.24551,0.24551,0.08865,0.035415,0.014896,0.0065978,0.0033259,0.0024585,0.0033259,0.0065978,0.014896,0.035415,0.08865,0.24551,0.08865,0.035415,0.014896,0.0065978,0.0033259,0.0024585,0.0033259,0.0065978,0.014896,0.035415,0.24551,0.08865,0.035415,0.014896,0.0065978,0.0033259,0.0024585,0.0033259,0.0065978,0.014896,0.24551,0.08865,0.035415,0.014896,0.0065978,0.0033259,0.0024585,0.0033259,0.0065978,0.24551,0.08865,0.035415,0.014896,0.0065978,0.0033259,0.0024585,0.0033259,0.24551,0.08865,0.035415,0.014896,0.0065978,0.0033259,0.0024585,0.24551,0.08865,0.035415,0.014896,0.0065978,0.0033259,0.24551,0.08865,0.035415,0.014896,0.0065978,0.24551,0.08865,0.035415,0.014896,0.24551,0.08865,0.035415,0.24551,0.08865,0.24551,0.94064,0.93802,0.93776,0.93773,0.93773,0.93772,0.93772,0.93772,0.93773,0.93773,0.93776,0.93802,0.94064,0.94064,2.1
0.24426,0.087773,0.034895,0.014605,0.0064349,0.0032256,0.0023767,0.0032256,0.0064349,0.014605,0.034895,0.087773,0.24426,0.24426,0.087773,0.034895,0.014605,0.0064349,0.0032256,0.0023767,0.0032256,0.0064349,0.014605,0.034895,0.087773,0.24426,0.087773,0.034895,0.014605,0.0064349,0.0032256,0.0023767,0.0032256,0.0064349,0.014605,0.034895,0.24426,0.087773,0.034895,0.014605,0.0064349,0.0032256,0.0023767,0.0032256,0.0064349,0.014605,0.24426,0.087773,0.034895,0.014605,0.0064349,0.0032256,0.0023767,0.0032256,0.0064349,0.24426,0.087773,0.034895,0.014605,0.0064349,0.0032256,0.0023767,0.0032256,0.24426,0.087773,0.034895,0.014605,0.0064349,0.0032256,0.0023767,0.24426,0.087773,0.034895,0.014605,0.0064349,0.0032256,0.24426,0.087773,0.034895,0.014605,0.0064349,0.24426,0.087773,0.034895,0.014605,0.24426,0.087773,0.034895,0.24426,0.087773,0.24426,0.94123,0.93866,0.93841,0.93838,0.93837,0.93837,0.93837,0.93837,0.93837,0.93838,0.93841,0.93866,0.94123,0.94123,2.11
0.24304,0.086909,0.034385,0.014321,0.0062767,0.0031287,0.002298,0.0031287,0.0062767,0.014321,0.034385,0.086909,0.24304,0.24304,0.086909,0.034385,0.014321,0.0062767,0.0031287,0.002298,0.0031287,0.0062767,0.014321,0.034385,0.086909,0.24304,0.086909,0.034385,0.014321,0.0062767,0.0031287,0.002298,0.0031287,0.0062767,0.014321,0.034385,0.24304,0.086909,0.034385,0.014321,0.0062767,0.0031287,0.002298,0.0031287,0.0062767,0.014321,0.24304,0.086909,0.034385,0.014321,0.0062767,0.0031287,0.002298,0.0031287,0.0062767,0.24304,0.086909,0.034385,0.014321,0.0062767,0.0031287,0.002298,0.0031287,0.24304,0.086909,0.034385,0.014321,0.0062767,0.0031287,0.002298,0.24304,0.086909,0.034385,0.014321,0.0062767,0.0031287,0.24304,0.086909,0.034385,0.014321,0.0062767,0.24304,0.086909,0.034385,0.014321,0.24304,0.086909,0.034385,0.24304,0.086909,0.24304,0.94181,0.93929,0.93905,0.93902,0.93901,0.93901,0.93901,0.93901,0.93901,0.93902,0.93905,0.93929,0.94181,0.94181,2.12
0.24182,0.086059,0.033885,0.014044,0.0061234,0.0030353,0.0022223,0.0030353,0.0061234,0.014044,0.033885,0.086059,0.24182,0.24182,0.086059,0.033885,0.014044,0.0061234,0.0030353,0.0022223,0.0030353,0.0061234,0.014044,0.033885,0.086059,0.24182,0.086059,0.033885,0.014044,0.0061234,0.0030353,0.0022223,0.0030353,0.0061234,0.014044,0.033885,0.24182,0.086059,0.033885,0.014044,0.0061234,0.0030353,0.0022223,0.0030353,0.0061234,0.014044,0.24182,0.086059,0.033885,0.014044,0.0061234,0.0030353,0.0022223,0.0030353,0.0061234,0.24182,0.086059,0.033885,0.014044,0.0061234,0.0030353,0.0022223,0.0030353,0.24182,0.086059,0.033885,0.014044,0.0061234,0.0030353,0.0022223,0.24182,0.086059,0.033885,0.014044,0.0061234,0.0030353,0.24182,0.086059,0.033885,0.014044,0.0061234,0.24182,0.086059,0.033885,0.014044,0.24182,0.086059,0.033885,0.24182,0.086059,0.24182,0.94238,0.93991,0.93968,0.93965,0.93964,0.93964,0.93964,0.93964,0.93964,0.93965,0.93968,0.93991,0.94238,0.94238,2.13
